49,94
30,825
3,219
30,794
42,409
3,362
8,788
49,980
7,550
8,935
7,410
48,817
26,891
13,320
32,405
17,957
17,318
36,853
3,371
41,179
4,512
26,739
4,318
38,357
18,886
46,591
19,319
26,948
6,753
35,557
22,97
3,412
5,200
25,366
44,289
21,147
27,581
2,642
18,562
48,427
5,222
45,508
23,405
45,860
15,972
47,943
32,267
14,611
29,447
7,194
13,514
34,182
5,951
9,219
17,498
19,965
27,291
31,704
9,248
38,246
43,706
36,195
3,58
49,456
47,849
32,925
24,500
1,118
32,667
13,27
5,136
19,740
23,104
43,880
38,306
9,838
23,918
33,394
43,293
25,157
36,201
14,108
17,941
2,854
8,310
25,427
4,284
37,24
20,448
31,101
23,691
29,76
50,359
5,860
32,497
26,84
43,282
39,375
9,560
28,416
41,180
33,407
19,634
6,499
18,615
44,611
8,46
37,794
40,395
45,56
27,101
19,728
31,294
12,772
46,895
20,338
7,365
27,247
13,408
25,489
6,892
11,400
23,788
26,879
34,428
36,127
34,620
34,916
22,138
29,301
23,319
31,430
23,185
17,432
3,243
14,580
4,769
50,604
50,43
8,245
36,87
16,231
9,569
26,493
41,912
34,300
17,596
43,227
35,844
41,762
11,783
44,209
46,719
7,477
44,50
44,107
48,729
47,164
42,77
47,505
12,811
42,755
41,149
36,143
23,467
18,551
30,974
7,974
19,630
26,198
13,771
22,799
39,325
1,342
30,852
33,123
41,542
37,628
37,333
9,222
26,499
3,205
27,872
13,216
2,175
9,901
42,179
42,772
30,299
40,922
26,363
13,733
47,793
11,274
34,335
28,483
12,571
17,439
41,864
1,398
31,0
38,861
34,79
41,20
33,419
36,485
35,69
7,853
17,386
20,107
5,783
30,883
27,300
12,320
4,231
11,425
26,114
24,682
18,82
5,176
7,45
30,867
16,622
43,615
9,333
14,646
12,743
31,22
49,912
1,585
36,316
23,335
26,716
30,4
35,484
9,834
21,399
45,289
8,766
14,41
26,880
30,348
48,569
9,757
32,230
27,198
12,697
1,330
40,448
35,504
42,681
21,209
4,297
45,214
10,460
18,654
14,330
20,308
13,915
22,488
15,401
33,410
1,623
31,152
31,342
42,903
9,372
19,937
42,640
24,311
21,169
38,514
41,640
34,192
34,381
6,490
9,260
47,587
40,947
4,686
35,635
21,783
42,58
33,403
49,945
41,975
44,845
33,551
13,267
44,95
36,183
43,556
44,599
2,328
35,830
17,826
36,230
25,399
48,532
12,29
19,988
50,433
18,219
13,864
18,163
4,556
24,299
29,195
4,438
22,333
23,549
28,422
21,878
35,486
18,552
39,542
8,713
23,818
13,268
4,633
26,375
44,736
14,721
14,652
2,343
4,967
21,565
17,299
37,640
27,385
14,877
40,465
24,836
4,318
26,791
3,446
21,590
47,852
7,437
31,199
18,97
9,631
45,54
15,817
23,163
38,65
26,220
46,842
50,274
20,59
8,17
29,366
4,587
34,35
10,60
18,915
46,901
13,180
45,27
15,173
6,583
38,959
30,119
19,486
31,74
43,27
4,543
1,731
44,400
4,317
19,372
32,776
43,640
40,580
22,173
48,249
21,184
36,862
30,836
43,814
34,14
35,607
29,199
10,258
19,830
7,195
7,941
19,542
16,817
27,715
16,367
48,953
40,378
17,945
21,263
19,224
39,787
46,23
33,211
21,188
40,276
25,360
44,921
7,337
29,253
35,377
30,23
9,591
44,853
47,237
28,867
10,502
9,654
32,960
23,617
43,715
48,812
12,782
36,698
43,264
16,544
19,23
15,729
47,49
4,928
44,409
40,816
11,396
22,20
34,331
39,918
8,170
7,341
2,806
49,430
40,661
33,375
31,780
1,303
20,23
35,483
33,720
49,554
18,618
8,276
24,839
30,201
12,34
22,199
43,931
8,762
17,507
45,953
27,952
26,432
47,517
34,761
24,799
2,991
41,966
38,864
21,740
40,73
27,682
1,112
49,370
24,883
2,977
24,399
16,561
19,288
34,260
10,628
10,423
45,951
47,442
23,943
12,530
43,234
4,754
20,889
36,19
50,377
45,592
12,974
6,870
26,179
43,805
15,360
1,995
38,463
7,452
26,789
19,762
39,310
25,650
39,899
35,771
2,33
50,518
13,342
11,773
37,597
17,696
40,407
46,817
27,681
47,355
38,792
31,159
36,829
19,272
25,958
4,103
4,732
2,317
25,645
20,228
18,623
21,750
16,595
17,960
46,720
18,397
1,753
34,886
12,276
22,794
48,923
39,285
4,419
11,448
18,669
5,795
19,10
18,386
28,426
6,364
41,155
21,693
49,657
17,897
36,443
42,191
14,249
7,11
27,639
36,418
14,468
40,249
16,289
48,739
47,95
20,312
16,847
36,556
25,993
35,399
48,969
30,836
47,140
17,829
43,250
49,271
34,190
50,519
11,542
27,25
5,290
17,109
40,402
30,491
32,499
21,122
1,287
36,480
31,710
35,83
9,510
49,867
49,662
33,946
6,612
50,446
9,639
37,204
33,428
35,887
41,316
2,643
4,519
5,482
11,9
6,701
24,183
12,109
14,988
26,781
23,929
38,682
12,42
17,568
4,55
11,669
3,856
14,959
5,588
47,802
6,172
47,276
23,427
30,923
24,971
18,976
17,355
45,182
14,382
14,762
19,5
45,357
49,176
10,318
28,562
22,595
4,503
46,583
38,41
31,501
25,572
45,911
16,284
32,272
17,999
30,280
6,837
28,730
44,611
15,20
35,885
15,787
41,116
2,796
5,544
21,152
14,265
1,426
5,935
5,702
9,482
46,904
47,414
25,943
7,644
23,321
14,122
12,88
27,755
43,338
3,568
44,561
35,574
41,546
22,311
38,826
10,677
5,271
12,222
17,349
41,878
19,473
38,488
48,800
50,70
9,835
46,788
28,173
13,166
6,297
16,6
27,970
35,752
24,105
29,52
16,677
21,667
28,806
15,260
17,39
2,806
46,553
24,690
9,370
29,856
6,319
12,289
32,542
50,119
9,35
20,435
8,629
39,696
23,434
24,368
13,125
5,911
40,200
43,403
20,114
44,683
50,779
19,806
13,986
4,873
37,399
47,88
8,273
30,195
31,868
33,447
34,88
1,977
39,50
