35,587
8,229
47,496
10,807
4,167
39,724
7,877
7,855
33,936
23,146
8,118
24,26
29,195
45,32
27,9
43,1
33,624
9,972
8,317
1,840
10,875
14,787
44,264
45,53
2,602
44,786
31,649
7,843
30,525
23,86
41,387
5,761
23,112
41,628
24,941
48,743
37,69
43,885
10,353
29,36
8,66
28,961
23,986
8,754
44,270
4,850
49,820
20,168
13,664
44,801
10,499
2,119
8,13
33,290
27,407
33,286
34,982
28,237
30,86
41,284
11,562
42,412
24,708
33,245
21,411
44,382
12,536
30,672
12,505
2,853
44,191
23,471
32,705
16,506
30,575
6,285
18,281
4,223
23,122
33,341
14,419
9,626
41,761
41,564
3,372
10,148
11,168
1,96
35,20
11,964
39,773
37,687
16,759
39,493
25,485
15,134
35,959
41,774
24,223
19,153
25,527
47,146
13,590
47,410
30,882
39,331
2,212
22,288
23,926
28,565
25,399
39,47
6,81
20,731
37,117
12,128
46,147
50,230
28,31
50,318
19,661
9,631
38,826
22,763
41,517
14,542
39,653
21,603
43,329
38,757
41,410
7,128
34,542
18,160
38,484
11,763
25,152
17,885
2,411
40,688
24,678
29,611
6,101
37,359
28,859
17,140
27,822
27,233
4,884
48,146
1,360
38,906
16,82
41,965
50,798
34,970
7,806
43,581
7,383
20,352
24,37
2,844
6,158
12,815
24,543
38,220
23,791
21,470
27,723
12,987
6,259
25,925
34,624
29,528
7,223
3,834
5,745
21,981
27,350
6,850
46,739
40,714
42,867
5,103
14,504
30,614
39,293
4,876
40,841
27,31
29,957
33,408
13,916
7,196
27,933
10,243
24,794
31,726
17,735
15,906
39,611
22,372
50,636
19,709
39,356
35,611
6,252
28,377
41,627
32,685
26,282
9,929
11,894
19,635
40,669
33,834
6,70
3,942
3,980
18,679
41,864
13,624
43,262
22,81
18,195
9,98
34,222
36,650
26,912
23,150
39,873
16,30
35,474
24,695
24,129
38,425
43,470
7,80
11,417
4,216
19,461
38,846
30,644
33,754
21,928
38,325
24,224
19,32
21,88
30,999
23,646
16,880
40,648
17,639
42,772
30,643
35,356
7,955
45,218
29,948
47,904
40,811
45,266
21,73
12,909
32,484
23,909
21,501
20,329
3,490
30,136
21,926
4,542
46,434
13,696
40,237
25,973
35,832
37,170
29,816
1,867
23,830
40,103
49,76
36,385
20,228
49,262
18,438
26,856
26,129
8,975
4,744
41,932
43,382
24,517
38,104
38,680
13,500
32,407
39,136
8,856
43,793
29,451
21,885
36,114
32,241
35,972
47,987
29,549
43,437
41,833
2,618
6,372
17,627
6,969
21,273
23,891
37,877
46,782
44,47
17,516
38,932
45,529
41,884
1,825
7,241
43,386
22,584
28,61
40,839
27,255
22,152
5,551
12,412
3,658
26,96
36,977
15,171
13,59
31,926
41,435
9,619
12,391
1,634
6,610
15,866
1,354
18,927
41,289
29,772
30,701
19,325
17,105
23,166
30,628
44,258
47,187
44,351
19,945
4,421
49,690
31,578
39,128
10,90
23,998
2,855
27,705
36,746
26,994
19,761
38,397
25,878
43,620
27,841
17,767
29,181
22,285
33,921
26,850
10,444
46,367
25,660
9,335
50,926
37,827
17,164
14,811
20,972
33,783
40,809
11,710
46,803
35,344
44,318
29,302
45,298
36,396
2,344
8,397
38,791
6,468
24,201
18,860
31,140
1,434
42,491
50,151
40,149
30,848
19,543
45,601
10,317
42,161
4,709
46,737
4,807
29,339
43,901
20,893
14,439
35,591
24,263
39,267
50,537
1,505
6,494
40,774
21,57
2,222
41,18
49,355
23,636
44,156
21,190
39,490
38,839
19,362
28,786
18,119
48,266
50,838
34,252
4,279
36,980
36,330
35,956
35,850
3,401
41,588
31,706
30,214
17,201
1,464
35,555
4,1
8,680
39,493
48,946
29,582
17,0
5,667
7,82
16,822
39,60
13,73
10,425
9,543
40,473
29,557
3,391
12,956
17,776
4,710
19,355
34,96
16,933
33,968
21,475
37,781
47,769
16,814
46,511
35,441
36,13
45,14
9,912
26,259
49,81
39,348
36,766
49,657
19,297
36,278
15,157
10,695
36,378
12,204
2,774
9,641
3,450
28,322
16,761
34,685
18,525
30,237
6,997
18,964
37,929
18,209
11,925
42,952
38,626
17,571
5,716
24,208
14,450
34,572
31,13
31,325
29,77
17,457
29,376
9,290
9,244
9,409
41,607
24,461
14,485
28,498
10,370
19,573
11,35
3,185
17,281
49,778
24,261
48,559
7,375
29,430
34,619
42,663
31,385
37,411
43,910
33,477
18,595
4,104
38,228
4,258
38,890
47,307
20,737
35,297
31,729
30,249
43,685
5,511
36,111
25,305
41,233
26,303
14,27
9,817
39,460
45,915
31,911
9,959
26,600
21,603
18,232
10,269
10,65
5,337
8,424
24,13
38,831
31,710
22,997
21,501
36,121
33,756
19,517
20,428
14,398
18,795
49,730
26,818
10,386
41,217
6,991
7,701
24,124
41,240
21,849
20,604
41,776
48,568
14,76
29,377
24,197
24,61
45,985
42,46
23,467
38,235
49,903
31,232
33,782
25,412
3,139
18,987
49,691
8,79
27,290
22,407
31,814
12,930
26,786
28,603
9,881
21,603
36,547
7,879
44,294
2,60
24,266
44,496
41,529
44,701
21,12
40,482
16,570
20,832
18,636
1,475
37,125
42,295
48,490
3,113
47,244
49,23
30,140
35,330
33,653
2,613
29,772
36,986
2,160
13,31
17,868
47,396
14,523
14,70
5,374
29,513
20,208
37,244
16,350
17,200
22,634
11,443
42,637
12,965
39,680
10,267
43,421
35,333
40,485
16,129
46,874
25,268
18,71
23,808
33,741
37,672
48,768
43,860
14,840
12,979
2,633
27,353
9,345
12,172
3,191
20,259
17,411
30,555
40,152
27,248
18,750
9,316
15,561
18,267
27,981
25,598
39,773
2,261
35,587
8,998
28,702
22,653
14,349
12,326
2,727
38,234
15,258
43,795
6,637
43,971
44,874
36,980
20,354
22,761
3,784
9,75
33,561
5,898
10,191
34,562
44,798
45,451
34,804
49,589
8,324
14,696
12,737
31,452
11,798
14,155
30,387
15,587
43,493
17,453
15,400
17,430
30,269
42,560
8,927
47,822
28,775
9,272
31,909
38,892
39,992
9,701
44,955
2,874
7,376
15,997
17,746
47,509
10,916
46,610
41,994
36,95
9,489
13,836
31,271
5,175
15,104
44,937
5,445
15,822
25,829
31,115
2,316
45,18
26,966
33,599
11,230
49,564
2,793
44,856
1,729
13,932
46,42
4,645
44,69
14,25
4,662
44,999
10,702
42,627
50,837
23,795
37,285
45,690
40,523
35,454
11,804
12,212
47,152
4,449
47,123
12,644
1,495
41,159
40,912
8,853
12,129
15,143
41,317
32,193
47,236
29,661
33,172
50,378
6,838
48,29
34,351
49,155
34,302
24,624
8,52
47,364
40,834
24,69
12,342
46,72
25,861
39,642
10,180
29,471
40,791
2,610
6,168
39,446
50,602
33,263
40,175
13,707
31,42
6,133
38,435
25,149
7,20
14,358
8,351
43,448
43,24
18,362
4,881
48,703
8,672
39,364
39,387
28,650
33,796
27,684
19,692
23,74
25,987
22,11
6,807
3,26
14,55
14,863
1,321
5,662
16,418
1,138
13,345
12,195
40,725
8,79
47,904
12,696
46,59
1,23
17,524
20,105
44,896
20,937
34,785
21,675
25,118
28,602
44,210
43,583
4,738
42,887
47,92
39,516
14,826
50,932
30,651
49,968
42,376
47,148
16,959
15,336
37,860
10,857
23,559
25,229
37,404
23,61
10,693
22,514
14,815
11,959
19,466
3,498
15,818
1,583
50,546
19,980
24,441
22,399
17,724
19,124
18,732
7,280
6,240
49,926
33,31
17,410
14,64
39,335
25,82
45,608
43,629
15,837
24,869
25,523
16,463
38,708
40,855
47,497
38,25
29,381
43,206
9,781
19,642
24,537
15,206
39,407
48,97
20,127
31,280
2,565
38,839
39,813
1,971
36,983
45,1000
39,507
15,132
3,556
1,47
44,78
44,920
39,851
13,546
1,934
6,347
30,240
48,582
29,992
28,388
22,978
10,472
37,275
34,110
32,70
17,122
1,318
15,687
42,662
18,60
7,848
46,646
45,603
41,16
38,612
37,541
47,264
19,482
5,618
20,192
18,614
10,608
32,684
6,375
30,797
17,765
50,346
10,749
38,559
22,990
19,424
16,18
8,535
48,136
15,153
39,337
48,597
17,483
1,504
32,642
45,417
44,260
18,879
24,436
31,980
46,240
19,459
7,9
37,37
18,675
41,566
31,302
4,649
17,126
21,723
12,526
26,149
26,801
24,199
38,349
11,546
22,178
35,437
30,787
19,5
35,940
14,120
24,882
2,166
29,461
49,892
45,303
9,272
37,118
45,198
14,996
47,530
17,526
24,561
48,521
10,955
22,283
12,160
11,19
24,992
27,423
15,478
20,96
39,748
36,636
19,220
37,712
50,413
40,916
26,172
4,300
2,422
31,252
31,34
37,86
50,923
12,978
13,858
14,564
43,153
37,918
19,334
12,895
46,924
5,265
10,754
39,101
34,550
31,678
49,972
17,636
11,127
15,245
4,246
30,308
21,863
37,280
19,344
47,887
30,144
45,857
5,734
19,932
27,416
2,206
22,670
49,730
25,449
13,415
24,365
24,564
22,199
31,295
44,87
20,818
39,354
22,496
47,194
28,981
24,695
36,987
24,60
22,160
49,930
31,283
12,577
26,403
2,197
12,802
35,654
1,433
27,234
39,713
40,189
6,135
43,404
45,639
25,182
16,671
11,662
47,291
49,869
19,966
10,614
38,590
21,207
49,516
49,644
48,518
42,433
25,370
1,403
41,203
14,163
14,387
21,326
6,797
46,301
40,921
43,430
33,879
22,183
23,581
12,352
6,899
25,871
14,255
16,301
7,623
31,165
18,205
48,102
42,142
35,724
2,718
12,494
39,99
21,592
4,151
30,597
18,635
11,639
49,17
21,391
19,660
26,976
16,456
20,178
2,376
21,182
26,149
20,868
20,616
47,462
23,873
49,842
28,9
37,627
11,978
1,835
19,702
37,464
41,430
44,159
24,915
20,250
16,350
15,395
50,647
48,766
32,545
33,362
28,623
24,709
27,811
20,323
1,649
45,890
3,742
15,967
42,783
44,858
14,962
43,512
29,431
30,543
4,53
50,446
24,210
25,716
7,205
21,491
8,71
20,25
27,153
23,158
34,278
19,687
13,726
13,343
35,589
5,755
28,312
2,728
37,678
27,643
19,445
30,61
